"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Max.number.of.trials","Max.schedule.time","Condition","Trials","Accuracy..","Omission..","Premature.Responses...Total","Perseverative.Correct...Total","Reward.Collection.Latency.1","Reward.Collection.Latency.2","Reward.Collection.Latency.3","Reward.Collection.Latency.4","Reward.Collection.Latency.5","Reward.Collection.Latency.6","Reward.Collection.Latency.7","Reward.Collection.Latency.8","Reward.Collection.Latency.9","Reward.Collection.Latenc.10","Reward.Collection.Latency.11","Reward.Collection.Latency.12","Reward.Collection.Latency.13","Reward.Collection.Latency.14","Reward.Collection.Latency.15","Reward.Collection.Latency.16","Reward.Collection.Latency.17","Reward.Collection.Latency.18","Reward.Collection.Latency.19","Reward.Collection.Latency.20","Reward.Collection.Latency.21","Reward.Collection.Latency.22","Reward.Collection.Latency.23","Reward.Collection.Latency.24","Reward.Collection.Latency.25","Reward.Collection.Latency.26","Reward.Collection.Latency.27","Reward.Collection.Latency.28","Reward.Collection.Latency.29","Reward.Collection.Latency.30","Reward.Collection.Latency.31","Reward.Collection.Latency.32","Reward.Collection.Latency.33","Reward.Collection.Latency.34","Reward.Collection.Latency.35","Reward.Collection.Latency.36","Reward.Collection.Latency.37","Reward.Collection.Latency.38","Reward.Collection.Latency.39","Reward.Collection.Latency.40","Reward.Collection.Latency.41","Reward.Collection.Latency.42","Reward.Collection.Latency.43","Reward.Collection.Latency.44","Reward.Collection.Latency.45","Reward.Collection.Latency.46","Reward.Collection.Latency.47","Reward.Collection.Latency.48","Reward.Collection.Latency.49","Reward.Collection.Latency.50","Mean.Reward.Collection.Latency","std.Reward.Collection.Latency","Correct.Response.Latency.1","Correct.Response.Latency.2","Correct.Response.Latency.3","Correct.Response.Latency.4","Correct.Response.Latency.5","Correct.Response.Latency.6","Correct.Response.Latency.7","Correct.Response.Latency.8","Correct.Response.Latency.9","Correct.Response.Latenc.10","Correct.Response.Latency.11","Correct.Response.Latency.12","Correct.Response.Latency.13","Correct.Response.Latency.14","Correct.Response.Latency.15","Correct.Response.Latency.16","Correct.Response.Latency.17","Correct.Response.Latency.18","Correct.Response.Latency.19","Correct.Response.Latency.20","Correct.Response.Latency.21","Correct.Response.Latency.22","Correct.Response.Latency.23","Correct.Response.Latency.24","Correct.Response.Latency.25","Correct.Response.Latency.26","Correct.Response.Latency.27","Correct.Response.Latency.28","Correct.Response.Latency.29","Correct.Response.Latency.30","Correct.Response.Latency.31","Correct.Response.Latency.32","Correct.Response.Latency.33","Correct.Response.Latency.34","Correct.Response.Latency.35","Correct.Response.Latency.36","Correct.Response.Latency.37","Correct.Response.Latency.38","Correct.Response.Latency.39","Correct.Response.Latency.40","Correct.Response.Latency.41","Correct.Response.Latency.42","Correct.Response.Latency.43","Correct.Response.Latency.44","Correct.Response.Latency.45","Correct.Response.Latency.46","Correct.Response.Latency.47","Correct.Response.Latency.48","Correct.Response.Latency.49","Correct.Response.Latency.50","Mean.Correct.Response.Latency","std.Correct.Response.Latency"
"1459","LON5CAPP7MM","lt184a246","Site1","APP-PS1","APPPS1","Male","7","0.8",2015-12-09,NA,NA,3600,1207.925,50,84.8,21,4,9.5,1.9480077,1.7743217,6.2822114,1.10228175,1.1965036,1.21920765,1.22431605,1.32024065,1.0500624,1.3156999,1.1170394,1.291293,1.26575095,1.1187422,1.35713475,1.97298215,1.14428425,1.12895905,1.31853785,1.1590419,1.1590419,1.26745375,1.3792712,1.01770915,1.3332955,1.1845839,1.5836077,1.1851515,1.5189011,1.11079575,1.4235441,1.34635035,1.4553298,1.4212737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2676665921875,0.192852989450096,1.519468725,0.769667385,3.11953684,2.166534225,1.40027245,0.799182655,0.899648085,0.793506645,1.548416395,1.09547054,1.31967306,0.9036213,0.851969575,1.139743445,0.80202066,1.037007605,1.260074925,1.803836985,0.7316381,0.725394485,1.47519582,0.703258035,0.981382675,1.28504938,1.317402655,1.5938245,3.33919855,0.73674655,0.59087297,0.872403225,0.84913157,0.9915995,0.82131911,0.5925758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0527940196875,0.461818310491509
"1460","LON5CAPP7MM","lt225a287","Site1","APP-PS1","APPPS1","Male","7","0.8",2016-01-24,NA,NA,3600,3390.736,42,78.95,59.9,0.5,1,1.90259965,1.5960949,2.22329435,1.84243385,1.69712795,1.55466,1.54217275,1.75445565,1.6483142,1.7635373,1.3179703,1.4405721,1.9060052,1.3917584,1.4383017,1.7890793,1.2192076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68823179705882,0.208183818231958,0.935974575,1.70280395,1.421841295,1.71018277,0.91270292,1.45760018,1.412192075,1.15847429,0.906459305,0.776478605,2.14099217,0.98195028,0.8616188,1.1215802,3.06277671,1.14201385,0.9478942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27817472870588,0.54415761292107
"1461","LON5CAPP7MM","lt226a288","Site1","APP-PS1","APPPS1","Male","7","0.8",2016-01-16,NA,NA,3600,1722.176,50,83.15,23,2.5,16,2.20229315,2.09955725,1.5592008,1.2027472,1.32591665,1.3843796,1.44227495,1.05687365,1.06652285,1.35089115,1.36621635,1.67782945,2.14099215,1.35883755,2.07628565,1.1755023,1.21920765,1.1153366,1.2952662,1.17436715,1.62220455,1.11022815,1.2106936,1.20104435,1.23566805,1.80326935,1.2487229,1.9968214,1.0932001,1.4309229,1.8861392,2.4497673,1.9911454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48064989178886,0.531072152091218,1.934385285,0.96038143,1.467249405,1.235100465,1.199909185,1.43432853,1.08695652,1.95708934,1.95595414,2.236349185,1.45305937,1.479736635,0.968327845,1.720399595,2.001929845,2.03371552,1.62731298,0.99954592,1.678964695,1.412192075,1.67215348,1.21409922,1.037007605,1.065955275,0.985923485,1.12952662,1.26688614,0.7634238,1.340106705,0.881484845,0.779316605,0.87751164,0.97513906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36858276331867,0.592317623541981
"1462","LON5CAPP7MM","lt229a291","Site1","APP-PS1","APPPS1","Male","7","0.8",2016-01-13,NA,NA,3600,2015.538,50,68.65,62,4,3,3.2591668,1.49960265,1.60517655,1.49222385,1.53536155,1.21807245,1.40538085,1.96503575,1.1965036,1.7175616,1.2402089,1.8384607,1.2078556,1.5120899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54593590746753,0.388306547784705,2.64388693,1.907140425,1.008059935,0.803155865,2.403223975,1.43205812,1.320808265,2.177886255,1.97809059,0.78101941,1.285049385,0.613577025,1.22034283,0.68339199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4836760564881,0.974411081834825
"1463","LON5CAPP7MM","lt230a292","Site1","APP-PS1","APPPS1","Male","7","0.8",2016-02-18,NA,NA,3600,1939.7785,50,67.15,41,3.5,2,2.663753,1.41048925,1.52287435,1.5750937,1.5143603,1.66534225,2.47474175,1.40538085,1.39402885,2.0535816,1.3679192,2.2511068,1.75048245,1.8554887,2.00533545,1.8571915,1.647179,2.223862,1.6698831,1.1953684,1.4973323,1.8515155,1.7334544,2.3521399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78166506354167,0.487790355445099,1.522874335,1.21523442,1.002383925,1.18458395,2.920308775,1.033034395,1.03814281,1.446815755,0.95754342,0.854239985,1.001816325,1.501305485,1.157906685,0.825292315,0.791236235,2.06436599,1.18401635,0.67998638,0.65047111,0.68225678,1.25439891,0.75150414,1.44738336,1.30661823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.172494040375,0.407985727607972
"1464","GUE5CAPP7MM","gt122a280","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-21,NA,NA,3600,1115.851,50,83.7,24,2,6.5,1.1334998,1.1624475,1.4241117,1.0943353,1.14314905,1.12839145,1.60858215,0.9944375,1.01316835,1.39573165,1.13747305,1.3423771,1.305483,1.2600749,1.05346805,1.00692475,1.3542967,0.96265185,1.04892725,1.2078556,1.0886593,1.35145875,0.9541378,1.18685435,1.1635827,1.0256556,1.13009425,0.98819385,1.23453285,1.2112612,1.0455216,1.1647179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13530145290179,0.176214456973814,1.515495515,1.48598025,1.07276649,0.86672721,0.99670791,0.96605744,1.062549665,1.33159269,0.949597005,1.62050176,1.0353048,1.031899195,1.092632535,0.98649109,1.34010671,0.732205695,0.75831536,1.07163129,1.071063685,0.926325345,1.374162785,1.001816325,1.49279146,1.212964015,0.90078329,2.29935293,1.333295495,3.5310478,1.265183335,1.11533659,1.428652515,1.13066182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13799303483871,0.381810775658078
"1465","GUE5CAPP7MM","gt122a282","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-10,NA,NA,3600,1698.668,50,69.7,22,5.5,2,3.03893745,1.9411965,1.01487115,1.6761267,1.2055852,2.09501645,1.38835285,1.453627,1.1999092,0.9898967,1.983199,1.01600635,1.2549665,1.2964014,1.0171416,1.09433535,1.3900556,1.10114655,0.9427858,1.39402885,1.33102505,1.27937335,1.75275285,1.15620385,1.1783403,0.8298331,1.2600749,1.198774,1.2929958,1.2112612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24633859021739,0.313402575451142,1.29867181,1.386082415,0.65103871,0.312748325,0.53922125,0.635713475,1.177205135,0.981382675,0.70666364,0.62095584,1.035872405,0.847428765,1.02962879,0.567033715,1.647746625,1.84924509,0.49154274,0.606198205,0.49608355,1.5092519,0.868997615,0.602224995,0.64195709,0.682824385,0.86956522,1.01941197,0.68112158,0.7526393,0.50970598,1.17266432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88260112675,0.474738350351662
"1466","GUE5CAPP7MM","gt122a283","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-16,NA,NA,3600,2227.8345,50,83.55,27,9,8.5,1.0375752,1.02508795,1.14314905,1.1772051,1.3009422,1.1743671,1.3497559,1.207288,1.1227154,1.47803385,0.9989783,1.0841185,1.06482005,1.71756155,1.1686911,1.1669883,1.2050176,1.1056874,2.322057,1.5887161,1.1300942,1.0784425,0.93483935,1.2736974,1.34578275,1.0466568,1.1533659,1.31342945,1.5149279,1.0330344,0.9615166,1.0954705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17708034862605,0.178497047747836,1.12839142,0.65444432,0.55511409,0.78896583,0.876944035,0.85537518,1.14655466,2.2414576,1.429787715,0.9484618,1.07333409,1.078442505,1.080145305,1.195935975,0.75263935,0.7333409,0.85821319,1.14655466,0.98138268,0.700987625,0.9070269,0.891701665,2.01839028,0.545464865,0.67658077,0.91327052,0.872970825,1.10057895,0.83607674,0.78783063,0.95697582,0.87978204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91704820624424,0.323043502341162
"1467","GUE5CAPP7MM","gt123a284","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-19,NA,NA,3600,1460.5095,50,62.25,37,0.5,0.5,1.4757634,1.23396525,1.2180724,1.38835285,1.1755023,1.27426495,1.22261325,1.212964,1.44511295,1.19763875,1.87421955,1.378136,1.3105914,1.7669429,1.0897945,1.3849472,1.44795095,1.2844818,1.1170394,1.2464525,1.3361335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32145058347339,0.220112913803412,0.942218185,0.91497332,1.454194575,0.98819389,1.4672494,1.367919175,1.37132478,1.910546035,0.683959585,1.084118515,0.865024405,1.11079578,1.345782725,1.175502325,1.128391415,0.94392099,0.83153593,0.79634465,0.90021569,0.9933023,1.05006244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06587736665266,0.361679623742875
"1468","GUE5CAPP7MM","gt123a285","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-25,NA,NA,3600,1278.249,50,85.2,27,0.5,9,1.3616756,1.5540924,1.0744693,1.2226132,1.8129186,1.0767397,16.04892725,1.0063571,1.0829833,1.1607447,1.13917585,1.3900556,1.9355205,1.56941765,1.90259965,1.1136338,1.2946986,1.3355659,1.02054715,1.2935634,1.05687365,1.1743671,1.23169485,2.13020775,1.1085254,1.0347372,1.2419117,1.0659553,1.09603815,1.1170394,1.0943353,1.1045522,1.2339653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.287687209375,0.339658037569316,1.037007605,0.61017142,1.350323535,1.47973663,0.988761495,0.81053468,0.92348734,1.15166307,0.96094903,0.70609604,0.990464295,0.66749915,1.86457033,0.90191849,0.805426265,0.85821319,1.493359065,1.324781475,1.06879328,0.81450789,1.566579635,1.187421955,0.686797595,0.571006925,1.2935634,1.170961515,1.41332728,0.99103185,0.856510385,0.84345556,1.14541946,0.98308548,0.65841753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04813306460815,0.441652728453652
"1469","GUE5CAPP7MM","gt123a286","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-09,NA,NA,3600,1685.958,50,75.85,30,2,5,1.4383017,1.0784425,1.39516405,1.3367011,3.7745488,1.2487229,1.0773073,1.2311273,1.3094562,1.2555341,1.198774,1.4689522,1.13349985,1.103417,1.0347372,1.6613691,1.27312975,1.1164718,2.7006471,1.01543875,1.5109547,1.13236465,1.0829833,0.9512998,0.9808151,1.6210694,1.2010444,1.1601771,1.3145646,0.9876263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21968893832288,0.237993633260446,1.196503575,1.196503575,0.943353385,0.9921671,0.950732205,0.78783063,1.045521625,0.956408215,1.28561698,1.075604495,0.8621864,1.025087975,0.880349645,1.27767056,0.828130325,0.750936545,1.02168237,1.0347372,1.037007605,1.17209672,0.988761495,1.226018845,1.08979453,0.97400386,0.67771597,1.39856964,0.98649109,1.1454195,1.03076399,0.67090476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01659205613043,0.273909105918785
"1470","GUE5CAPP7MM","gt123a287","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-14,NA,NA,3600,1097.2305,50,81.15,11,1.5,32,2.04506755,1.30378025,2.00363265,2.21875355,1.5279827,1.17266435,1.37189235,1.2050176,1.3452151,1.67896465,1.05800885,1.2532637,1.0704961,1.033602,1.2231808,1.13463505,1.1329322,1.0858213,1.27085935,1.4661142,1.4184357,1.2918606,1.14144625,1.65512545,1.82881145,1.44624815,1.1590419,1.4695198,0.9984107,1.06027925,1.0006811,2.1114769,1.75275285,0.9876263,1.383812,1.8004314,1.5654444,1.1124986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3761643252322,0.423920475829948,1.394028835,0.924622545,0.88829606,0.920649335,1.128391415,1.286752185,0.77250539,1.274832555,0.856510385,1.247587695,1.07219889,0.93200136,0.78328982,0.6464979,0.73844931,0.94335339,0.93029856,1.15677148,0.635145875,1.12782382,0.791236235,1.467817005,1.101146555,0.943353385,0.71517766,1.303780225,0.96548984,0.95527305,0.68509479,1.022817575,1.19877398,0.90929731,1.120445,0.87864685,0.89794528,0.7753434,0.5630605,1.12385061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983870107027864,0.279333554510578
"1471","GUE5CAPP7MM","gt124a288","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-19,NA,NA,3600,2615.8555,50,69,32,3,7.5,1.44170735,1.1624475,1.19536835,1.2464525,2.7574072,1.4610058,3.64967645,1.21353165,1.2237484,1.21920765,1.3406743,1.10625495,2.08025885,1.1635827,2.2454308,1.31797025,1.39175845,1.11079575,1.1982064,1.1142014,1.12441825,1.2192076,0.9501646,1.109093,0.9876263,1.1397434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22720757291667,0.17742505916369,2.562719945,0.94562379,0.959246225,0.81507549,0.985355885,0.79804745,1.722669995,0.985355885,1.369054375,1.316267455,0.648200705,1.03189919,1.671585875,1.354864345,0.78499262,0.82756272,1.463843795,1.61709615,1.165853105,1.17606993,1.22261324,2.35668067,1.8083778,1.01033034,1.55749801,1.94346691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20578385684615,0.482657285488449
"1472","GUE5CAPP7MM","gt124a289","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-25,NA,NA,3600,1837.649,50,83.95,25,3,5.5,1.4570326,1.18685435,1.3395391,0.96946305,0.96776025,1.12612105,1.70110115,1.899194,0.97513905,1.09887615,1.3565671,1.30491545,1.1760699,0.9444886,0.97286865,0.9881939,1.3520263,0.8911341,1.1766375,1.09774095,0.9490294,0.90816215,1.53592915,0.90248605,3.05710065,1.00465435,1.0897945,1.1159042,1.05460325,1.2067204,0.8831876,1.2078556,1.0784425,0.845726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11145966473214,0.257634779085958,0.938812575,1.191962765,1.206152795,1.170961515,1.429787715,1.052900445,0.68112158,1.058008855,0.67601317,1.212964015,0.851401975,1.12498581,1.024520375,1.03814281,1.14541946,0.89113407,1.05914406,0.985355885,1.006924735,1.198773985,0.97343626,1.48314224,0.76285617,1.303780225,0.36553525,0.87126802,0.813372685,0.80769665,0.739584515,1.34067431,0.92178454,0.71063685,0.81053468,0.9967079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00111804703347,0.318226575588074
"1473","GUE5CAPP7MM","gt124a290","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-09,NA,NA,3600,1705.5575,50,69.4,22,8,14,1.2492905,1.22601885,1.3514587,1.26177775,1.05460325,3.17118855,1.1976388,1.0846861,1.11079575,1.1737995,1.0381428,1.23055965,1.15166305,2.3351118,1.392326,1.8855716,1.2549665,1.13633785,1.28164375,1.83732545,1.05403565,1.23283005,1.1669883,1.39800205,2.0774208,1.5018731,1.5075491,1.4167329,1.4178681,1.1919628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23671849366883,0.162003646150574,3.1047792,1.462708595,0.951299805,1.40424566,1.106254965,1.052900445,1.065387675,1.860029515,0.9484618,0.928028155,1.946304915,1.26745374,1.275400155,0.84175275,0.95300261,0.847428765,1.01260075,1.01714156,1.4207061,1.324213875,1.10966057,0.93029856,1.294131,1.025655575,1.23510047,0.81166988,1.29867181,1.0761721,1.06936088,1.17947554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13769663931818,0.31489240208647
"1474","GUE5CAPP7MM","gt124a291","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-14,NA,NA,3600,1388.7915,50,74.75,28,4.5,21.5,1.32194345,1.2935634,1.25837215,1.282779,1.2487229,1.35032355,1.18571915,1.31910545,2.084232,1.5932569,1.6426382,1.6392326,1.3775684,1.6693155,1.3344307,1.49108865,1.2163696,1.7618345,1.43319335,2.2329436,2.04790555,2.00192985,1.887842,1.3962992,1.1306618,1.5064139,1.2873198,1.5813373,1.8401635,1.5472812,2.0774208,2.1773186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50057064419643,0.330206742665184,1.096038145,0.91497332,0.886025655,0.9064593,0.708934045,1.02565558,1.30491543,0.69417641,1.243614485,0.665796345,0.75774776,1.1635827,0.9058917,1.248722895,1.335565895,1.695992735,1.710182765,1.21182881,1.317402655,0.960381425,0.971165855,1.28731979,1.21126121,0.57781814,1.68804632,1.5098195,0.66068793,0.5426269,0.61641503,0.89113407,0.84913157,0.95470541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09327753661932,0.416836169513654
"1475","GUE5CAPP7MM","gt125a292","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-19,NA,NA,3600,1162.1085,50,85.05,12,2,16,1.2390737,1.34805315,1.3321603,1.17720515,4.19741175,1.35599955,1.21409925,1.13747305,1.2033148,2.02009305,1.1675559,1.2532637,1.36281075,1.2964014,1.2197752,1.45419455,1.18288115,1.23283005,1.20445,1.2089908,1.26404815,1.134635,1.42638215,1.1652855,1.18855715,1.21864005,1.8855716,1.23226245,1.40878645,1.6602338,1.27312975,1.19650355,1.0710637,1.1919628,1.0693609,1.1170394,1.2441821,1.1227154,1.0523328,1.2146668,1.3565671,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2591672869969,0.177130732041665,1.27540016,0.829265525,1.10682257,0.92348734,2.49176978,0.842320355,0.84061755,1.02224997,0.899648085,1.3787036,0.78896583,0.69417641,1.00068112,1.12498581,0.911567715,1.404245655,0.921784535,0.91383812,0.9058917,0.99500511,0.72823249,0.65160631,0.84686116,1.188557155,0.767964585,1.298671815,1.04665683,0.8707004,0.84061755,1.4224089,1.15336588,1.21069361,0.867862415,1.35713475,0.765126575,2.1795891,0.9910319,1.4235441,0.97059825,0.6039278,0.9444886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989785680411765,0.352407550151728
"1476","GUE5CAPP7MM","gt125a293","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-25,NA,NA,3600,1523.7765,50,70.9,15,0.5,8.5,1.4241117,1.2351005,1.2651833,1.9457373,1.4121921,1.17890795,1.2521285,1.23112725,1.35145875,1.70507435,1.2078556,1.43886935,1.17834035,1.23964125,1.47973665,1.1136338,1.23112725,1.2521285,1.635827,1.1142014,2.40095355,1.27142695,1.2135316,1.3792712,1.22772165,1.2055852,1.17947555,1.1562039,1.3429447,1.2475877,1.2623453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2618956031746,0.147526550661934,0.829833125,1.023385175,0.81110228,0.932568965,0.87126802,0.828697925,0.838914745,0.686797595,1.066522875,1.62504257,0.824724715,0.92746055,0.932001365,0.732205695,1.21296401,0.809967075,0.75263935,1.100578955,1.08525372,0.873538425,1.9826314,0.851969575,0.67998638,0.85651039,0.873538425,0.736746505,1.04154842,1.32534905,0.84969917,0.689068,1.15904189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906057166308244,0.25121394753566
"1477","GUE5CAPP7MM","gt125a295","Site2","APP-PS1","APPPS1","Male","7","0.8",2015-11-14,NA,NA,3600,1577.389,50,83.25,40,4.5,5.5,6.1715291,1.67045065,1.33329545,2.1829947,1.4099217,1.456465,1.3486207,1.479169,1.3071858,1.57225565,1.8089454,1.4258145,1.9383585,1.50073785,1.3361335,2.0393915,1.40481325,1.53706435,2.0087411,1.4723578,1.75502325,1.731184,1.3775684,1.5132251,1.3168351,1.6290158,1.8651379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52672964846154,0.268404638200992,2.210239525,1.04325122,1.28902259,0.98422068,0.92575775,0.90078329,1.244182085,0.664661145,2.480985355,1.002951525,1.476331025,1.659666255,0.921216935,0.791236235,1.28391418,1.38835282,0.98649109,1.081280505,1.28277898,1.2509933,1.212964015,0.950732205,1.10284936,1.12385061,0.73901691,1.10455216,0.9910319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09273914509565,0.330582802454304
"1478","LON5C3XTG7MM","lw02x003","Site1","3xTG-AD","B6129SF2/J","Male","7","0.8",2014-07-16,NA,NA,3600,1427.583,50,81.85,6,5,13,1.31853785,3.7824952,1.74991485,2.00306505,1.820865,2.76251565,1.77829495,1.8583267,2.65296855,1.89295035,2.6217505,1.9542513,2.99579975,1.2981042,2.73243275,2.5780452,2.43444205,2.1563174,1.73288685,1.9502781,2.2902713,1.87421955,2.2000227,3.09513,2.0388239,1.9406289,2.7068907,1.980361,1.1715291,2.64956295,2.5366103,2.3158134,1.40140765,2.3827903,1.23339765,2.4185492,1.2623453,1.9536837,2.4804177,1.6199342,1.2589397,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14446237815041,0.71895733820538,0.851401975,1.23283006,2.786354865,1.34805313,0.96889545,0.767396985,0.97854467,1.27540016,0.75888296,1.168691115,0.493813145,0.86672721,0.7747758,1.34464752,0.657849925,0.823589515,0.86729481,0.79237144,0.526734025,0.9070269,1.00749234,1.042116015,1.06027926,1.0347372,0.78953343,1.36621637,0.88091724,0.84345555,1.86911114,0.84913157,0.97400386,0.747530935,0.785560225,1.2441821,0.674310365,1.1539335,1.0500624,1.15677148,0.98876149,1.025088,0.526734,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945342021053571,0.317949726145294
