 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name
 lt179a241, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt179a241, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt179a241, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt179a241, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Initial_Touch_Training_v3
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt179a241, UWO,APPPS1, t, M,4,5CSRTT_Must_Initiate_Training_v1
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt179a241, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt17x033, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x033, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x033, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x033, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x033, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x034, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt17x034, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x034, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x034, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt17x034, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt17x034, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Initial_Touch_Training_v3
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt180a242, UWO,APPPS1, t, M,4,5CSRTT_Must_Initiate_Training_v1
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt180a242, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Initial_Touch_Training_v3
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt183a245, UWO,APPPS1, t, M,4,5CSRTT_Must_Initiate_Training_v1
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt183a245, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Habituation_2_
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Initial_Touch_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Must_Touch_Training_v2
 lt184a246, UWO,APPPS1, t, M,4,5CSRTT_Must_Initiate_Training_v1
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt184a246, UWO,APPPS1, t, M,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt187a249, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt187a249, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt188a250, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt188a250, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x035, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt18x035, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x035, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x035, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x035, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x035, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt18x036, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt18x036, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt191a253, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt191a253, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt195a257, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt195a257, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt196a258, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt196a258, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt199a261, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt199a261, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt200a262, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt200a262, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt203a265, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt203a265, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt204a266, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt204a266, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt207a269, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt207a269, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt207a269, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt207a269, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt207a269, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt207a269, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt208a270, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt208a270, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt208a270, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt208a270, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt208a270, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt208a270, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt211a273, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt211a273, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt211a273, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt211a273, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt211a273, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt211a273, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt212a274, UWO,APPPS1, t, F,4,5CSRTT_Habituation_1_
 lt212a274, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt212a274, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt212a274, UWO,APPPS1, t, F,4,5CSRTT_Habituation_2_
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt212a274, UWO,APPPS1, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt212a274, UWO,APPPS1, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt217a279, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt218a280, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
 lt21x041, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt21x041, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x041, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x041, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt21x041, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x041, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Habituation_1_
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Habituation_2_
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Initial_Touch_Training_v3
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Must_Touch_Training_v2
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt21x042, UWO,3xTG, t, F,4,5CSRTT_Must_Initiate_Training_v1
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt21x042, UWO,3xTG, t, F,4, 5CSRTT_Punish_Incorrect_Training_v3
 lt225a287, UWO,APPPS1, t, M,4,5CSRTT_Habituation_1_
